Order Date,Order ID,Customer ID,Segment,City,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
2024-09-14,ORD-20240914-3695,C-76895,Consumer,Houston,East,Office Supplies,Binders,2,14.03,0.2,22.45,11.84,10.61
2024-09-14,ORD-20240914-1911,C-50392,Corporate,New York,West,Electronics,Accessories,2,52.31,0.2,83.7,58.74,24.96
2024-09-15,ORD-20240915-5169,C-17897,Home Office,New York,North,Office Supplies,Paper,3,61.63,0.0,184.89,122.46,62.43
2024-09-15,ORD-20240915-8734,C-60132,Consumer,Houston,North,Furniture,Tables,3,7.7,0.2,18.48,11.32,7.16
2024-09-15,ORD-20240915-7184,C-80419,Home Office,Houston,West,Electronics,Accessories,3,40.53,0.1,109.43,58.61,50.82
2024-09-15,ORD-20240915-9664,C-81361,Consumer,Houston,South,Office Supplies,Paper,3,5.0,0.2,12.0,8.42,3.58
2024-09-15,ORD-20240915-9715,C-96533,Corporate,Houston,West,Electronics,Phones,2,66.52,0.0,133.04,67.81,65.23
2024-09-15,ORD-20240915-1256,C-15798,Consumer,Houston,South,Electronics,Phones,2,34.87,0.0,69.74,39.99,29.75
2024-09-15,ORD-20240915-8191,C-85511,Consumer,Chicago,South,Office Supplies,Paper,5,111.16,0.0,555.8,413.92,141.88
2024-09-15,ORD-20240915-6253,C-87550,Home Office,Los Angeles,South,Furniture,Chairs,1,46.56,0.1,41.9,21.72,20.18
2024-09-15,ORD-20240915-7999,C-63511,Home Office,Los Angeles,West,Electronics,Laptops,2,11.36,0.1,20.45,14.5,5.95
2024-09-15,ORD-20240915-5913,C-17552,Corporate,Phoenix,West,Electronics,Accessories,3,67.84,0.0,203.52,150.96,52.56
2024-09-15,ORD-20240915-7761,C-68954,Consumer,Chicago,West,Office Supplies,Writing,2,62.37,0.1,112.27,77.92,34.35
2024-09-15,ORD-20240915-2514,C-87015,Corporate,Phoenix,South,Electronics,Laptops,2,19.85,0.0,39.7,22.09,17.61
2024-09-15,ORD-20240915-4555,C-25376,Corporate,Houston,West,Electronics,Laptops,3,48.83,0.0,146.49,115.53,30.96
2024-09-15,ORD-20240915-4974,C-57088,Home Office,Chicago,South,Furniture,Chairs,2,68.36,0.2,109.38,72.2,37.18
2024-09-15,ORD-20240915-5285,C-51973,Corporate,Los Angeles,East,Office Supplies,Binders,5,90.96,0.2,363.84,265.05,98.79
2024-09-15,ORD-20240915-7073,C-86550,Home Office,Phoenix,East,Furniture,Chairs,4,19.01,0.0,76.04,43.97,32.07
2024-09-15,ORD-20240915-7841,C-95800,Corporate,Chicago,East,Electronics,Phones,3,82.22,0.0,246.66,160.28,86.38
2024-09-15,ORD-20240915-5216,C-81636,Home Office,Houston,West,Office Supplies,Writing,2,50.9,0.1,91.62,50.46,41.16
2024-09-15,ORD-20240915-4015,C-92667,Consumer,Los Angeles,North,Office Supplies,Paper,4,37.46,0.0,149.84,93.46,56.38
2024-09-15,ORD-20240915-2113,C-96413,Home Office,Houston,South,Electronics,Phones,2,52.41,0.3,73.37,56.78,16.59
2024-09-15,ORD-20240915-1257,C-47576,Corporate,New York,North,Office Supplies,Writing,4,52.28,0.1,188.21,124.35,63.86
2024-09-15,ORD-20240915-9228,C-56457,Consumer,Chicago,West,Electronics,Phones,2,47.17,0.3,66.04,43.45,22.59
2024-09-15,ORD-20240915-7502,C-20566,Corporate,New York,North,Furniture,Tables,1,19.79,0.0,19.79,11.68,8.11
2024-09-15,ORD-20240915-2531,C-66873,Home Office,Chicago,West,Furniture,Tables,1,55.34,0.0,55.34,29.04,26.3
2024-09-15,ORD-20240915-2562,C-99709,Home Office,Chicago,North,Electronics,Phones,3,31.56,0.0,94.68,73.59,21.09
2024-09-15,ORD-20240915-9897,C-49226,Consumer,Los Angeles,North,Electronics,Laptops,4,42.03,0.2,134.5,104.73,29.77
2024-09-15,ORD-20240915-4939,C-55332,Corporate,New York,West,Office Supplies,Writing,1,77.35,0.0,77.35,50.3,27.05
2024-09-16,ORD-20240916-8161,C-52778,Home Office,New York,South,Electronics,Laptops,3,5.0,0.2,12.0,9.49,2.51
2024-09-16,ORD-20240916-5478,C-96595,Corporate,Houston,West,Furniture,Chairs,2,42.07,0.0,84.14,59.23,24.91
2024-09-16,ORD-20240916-2404,C-51507,Consumer,Chicago,East,Electronics,Accessories,3,57.13,0.0,171.39,123.73,47.66
2024-09-16,ORD-20240916-2745,C-66489,Corporate,Houston,North,Electronics,Laptops,2,65.28,0.0,130.56,68.7,61.86
2024-09-16,ORD-20240916-9395,C-60493,Consumer,New York,West,Electronics,Phones,2,58.78,0.3,82.29,60.51,21.78
2024-09-16,ORD-20240916-5781,C-32227,Home Office,Houston,West,Furniture,Chairs,4,18.42,0.0,73.68,49.48,24.2
2024-09-16,ORD-20240916-3777,C-49289,Corporate,Houston,South,Furniture,Tables,2,50.39,0.2,80.62,46.98,33.64
2024-09-16,ORD-20240916-2260,C-27758,Home Office,Chicago,East,Furniture,Chairs,2,26.27,0.0,52.54,33.49,19.05
2024-09-16,ORD-20240916-1110,C-95332,Corporate,Phoenix,West,Furniture,Storage,3,28.92,0.1,78.08,49.13,28.95
2024-09-16,ORD-20240916-3230,C-48200,Home Office,Houston,East,Furniture,Storage,3,70.69,0.2,169.66,134.14,35.52
2024-09-16,ORD-20240916-4971,C-81516,Corporate,Los Angeles,East,Furniture,Tables,1,93.49,0.0,93.49,63.36,30.13
2024-09-16,ORD-20240916-1440,C-63627,Corporate,Houston,West,Office Supplies,Paper,3,5.0,0.0,15.0,11.19,3.81
2024-09-16,ORD-20240916-3280,C-88372,Home Office,Houston,East,Electronics,Laptops,3,71.61,0.2,171.86,89.74,82.12
2024-09-16,ORD-20240916-7566,C-21138,Corporate,New York,West,Office Supplies,Paper,2,6.37,0.3,8.92,6.17,2.75
2024-09-16,ORD-20240916-5067,C-53463,Home Office,Houston,East,Electronics,Accessories,5,69.7,0.2,278.8,220.26,58.54
2024-09-16,ORD-20240916-2735,C-38971,Consumer,Houston,North,Electronics,Laptops,1,47.97,0.3,33.58,23.72,9.86
2024-09-16,ORD-20240916-7129,C-48722,Home Office,Houston,West,Furniture,Storage,2,36.7,0.0,73.4,47.33,26.07
2024-09-16,ORD-20240916-2406,C-55652,Corporate,Houston,North,Office Supplies,Paper,2,75.5,0.0,151.0,99.11,51.89
2024-09-16,ORD-20240916-2599,C-54967,Corporate,New York,West,Office Supplies,Writing,2,69.18,0.0,138.36,70.12,68.24
2024-09-16,ORD-20240916-3692,C-63090,Home Office,Los Angeles,South,Office Supplies,Paper,3,77.06,0.2,184.94,105.33,79.61
2024-09-16,ORD-20240916-4053,C-10583,Home Office,Los Angeles,West,Furniture,Chairs,2,39.11,0.3,54.75,34.43,20.32
2024-09-16,ORD-20240916-4371,C-35830,Home Office,Houston,East,Office Supplies,Paper,4,80.24,0.0,320.96,195.7,125.26
2024-09-16,ORD-20240916-2867,C-86939,Home Office,New York,East,Office Supplies,Binders,3,45.39,0.2,108.94,74.45,34.49
2024-09-16,ORD-20240916-6700,C-87354,Consumer,New York,East,Furniture,Storage,3,13.98,0.1,37.75,29.28,8.47
2024-09-16,ORD-20240916-3194,C-64819,Corporate,Phoenix,East,Electronics,Phones,3,66.2,0.0,198.6,129.73,68.87
2024-09-16,ORD-20240916-3258,C-74178,Corporate,Chicago,West,Furniture,Chairs,1,21.08,0.0,21.08,14.05,7.03
2024-09-16,ORD-20240916-3298,C-35575,Home Office,Houston,South,Furniture,Tables,3,57.79,0.0,173.37,111.89,61.48
2024-09-16,ORD-20240916-9281,C-84107,Corporate,New York,West,Furniture,Storage,1,74.2,0.2,59.36,32.66,26.7
2024-09-17,ORD-20240917-5785,C-74921,Home Office,Phoenix,North,Furniture,Chairs,2,92.27,0.3,129.18,93.37,35.81
2024-09-17,ORD-20240917-9369,C-15453,Corporate,Houston,North,Office Supplies,Paper,3,5.0,0.1,13.5,8.95,4.55
2024-09-17,ORD-20240917-9951,C-14224,Home Office,Houston,South,Furniture,Chairs,3,13.46,0.1,36.34,27.71,8.63
2024-09-17,ORD-20240917-5305,C-89988,Consumer,Houston,East,Electronics,Laptops,3,31.85,0.3,66.89,47.27,19.62
2024-09-17,ORD-20240917-3719,C-52421,Consumer,Chicago,South,Electronics,Phones,1,36.86,0.3,25.8,17.07,8.73
2024-09-17,ORD-20240917-5740,C-46349,Consumer,Los Angeles,East,Office Supplies,Writing,4,81.33,0.2,260.26,201.87,58.39
2024-09-17,ORD-20240917-3174,C-85684,Corporate,Chicago,South,Electronics,Accessories,3,12.72,0.2,30.53,19.75,10.78
2024-09-17,ORD-20240917-7786,C-46467,Home Office,Chicago,West,Furniture,Chairs,3,8.88,0.2,21.31,13.95,7.36
2024-09-17,ORD-20240917-8449,C-70089,Consumer,Chicago,West,Furniture,Storage,4,14.45,0.0,57.8,41.57,16.23
2024-09-17,ORD-20240917-2037,C-85750,Consumer,Los Angeles,West,Electronics,Laptops,2,50.73,0.1,91.31,54.91,36.4
2024-09-17,ORD-20240917-8951,C-30707,Consumer,Houston,East,Office Supplies,Paper,4,75.63,0.2,242.02,122.19,119.83
2024-09-17,ORD-20240917-8479,C-45916,Home Office,New York,North,Furniture,Chairs,4,22.14,0.1,79.7,43.65,36.05
2024-09-17,ORD-20240917-6905,C-40689,Home Office,Houston,East,Electronics,Laptops,3,41.45,0.2,99.48,68.41,31.07
2024-09-17,ORD-20240917-2494,C-11217,Corporate,New York,North,Electronics,Phones,4,65.78,0.3,184.18,129.66,54.52
2024-09-17,ORD-20240917-6629,C-23425,Consumer,New York,North,Furniture,Storage,2,52.52,0.0,105.04,75.55,29.49
2024-09-17,ORD-20240917-6133,C-98753,Corporate,Los Angeles,East,Furniture,Chairs,3,8.64,0.0,25.92,17.95,7.97
2024-09-17,ORD-20240917-2120,C-90750,Consumer,Houston,North,Office Supplies,Writing,1,64.71,0.0,64.71,50.21,14.5
2024-09-17,ORD-20240917-4559,C-28327,Consumer,Los Angeles,North,Electronics,Phones,2,36.87,0.2,58.99,35.06,23.93
2024-09-17,ORD-20240917-5537,C-96298,Home Office,Chicago,North,Electronics,Accessories,1,29.9,0.0,29.9,22.56,7.34
2024-09-17,ORD-20240917-4366,C-24777,Corporate,Los Angeles,South,Office Supplies,Binders,1,15.23,0.0,15.23,9.88,5.35
2024-09-17,ORD-20240917-9185,C-81612,Corporate,Los Angeles,North,Office Supplies,Paper,3,44.63,0.3,93.72,58.69,35.03
2024-09-17,ORD-20240917-8717,C-62163,Consumer,Phoenix,North,Electronics,Accessories,3,51.51,0.0,154.53,121.24,33.29
2024-09-17,ORD-20240917-5693,C-20957,Corporate,Chicago,West,Furniture,Storage,4,65.35,0.3,182.98,99.87,83.11
2024-09-17,ORD-20240917-2294,C-67342,Corporate,Los Angeles,South,Electronics,Accessories,1,72.48,0.0,72.48,42.98,29.5
2024-09-17,ORD-20240917-1948,C-96252,Consumer,Los Angeles,South,Electronics,Laptops,1,59.89,0.1,53.9,37.72,16.18
2024-09-17,ORD-20240917-2956,C-43980,Home Office,Los Angeles,North,Office Supplies,Paper,4,52.09,0.1,187.52,123.18,64.34
2024-09-17,ORD-20240917-7092,C-66272,Home Office,Chicago,South,Office Supplies,Binders,4,21.88,0.0,87.52,52.56,34.96
2024-09-17,ORD-20240917-9582,C-75484,Home Office,Phoenix,North,Furniture,Storage,2,28.97,0.3,40.56,24.66,15.9
2024-09-17,ORD-20240917-3734,C-76692,Consumer,New York,East,Electronics,Laptops,4,26.92,0.0,107.68,61.22,46.46
2024-09-17,ORD-20240917-1721,C-14635,Corporate,Phoenix,North,Electronics,Phones,1,92.41,0.0,92.41,72.02,20.39
2024-09-17,ORD-20240917-7870,C-25650,Corporate,Phoenix,South,Furniture,Chairs,3,38.93,0.0,116.79,78.42,38.37
2024-09-17,ORD-20240917-1862,C-50723,Consumer,Chicago,South,Electronics,Accessories,3,47.31,0.2,113.54,86.27,27.27
2024-09-17,ORD-20240917-2415,C-58270,Consumer,Phoenix,West,Electronics,Laptops,2,92.31,0.3,129.23,74.02,55.21
2024-09-17,ORD-20240917-9083,C-55406,Consumer,New York,South,Office Supplies,Writing,4,97.07,0.0,388.28,221.28,167.0
2024-09-17,ORD-20240917-6488,C-65026,Home Office,Houston,North,Office Supplies,Binders,2,38.41,0.3,53.77,42.74,11.03
2024-09-17,ORD-20240917-1981,C-58823,Consumer,Houston,South,Office Supplies,Binders,3,54.94,0.3,115.37,71.98,43.39
2024-09-17,ORD-20240917-2391,C-96827,Home Office,Los Angeles,North,Office Supplies,Paper,3,41.08,0.3,86.27,44.75,41.52
2024-09-18,ORD-20240918-5778,C-19789,Home Office,Los Angeles,East,Furniture,Tables,3,30.66,0.2,73.58,42.79,30.79
2024-09-18,ORD-20240918-3230,C-37215,Consumer,Houston,North,Electronics,Phones,2,56.76,0.0,113.52,75.01,38.51
2024-09-18,ORD-20240918-6051,C-52964,Consumer,Los Angeles,West,Furniture,Chairs,3,81.82,0.3,171.82,87.99,83.83
2024-09-18,ORD-20240918-2494,C-63004,Home Office,Houston,South,Furniture,Tables,3,56.38,0.0,169.14,86.15,82.99
2024-09-18,ORD-20240918-5093,C-62505,Consumer,Chicago,North,Furniture,Chairs,3,56.17,0.0,168.51,90.86,77.65
2024-09-18,ORD-20240918-2376,C-53456,Consumer,New York,East,Electronics,Phones,3,84.1,0.0,252.3,133.11,119.19
2024-09-18,ORD-20240918-1699,C-99550,Home Office,Houston,West,Electronics,Phones,1,66.37,0.2,53.1,27.02,26.08
2024-09-18,ORD-20240918-3831,C-90868,Corporate,Los Angeles,East,Electronics,Phones,2,100.92,0.0,201.84,138.11,63.73
2024-09-18,ORD-20240918-5835,C-94233,Corporate,Phoenix,West,Furniture,Storage,3,57.57,0.0,172.71,108.08,64.63
2024-09-18,ORD-20240918-5082,C-75849,Corporate,Chicago,North,Furniture,Storage,1,55.55,0.1,49.99,38.68,11.31
2024-09-18,ORD-20240918-7363,C-71824,Corporate,Phoenix,East,Electronics,Phones,2,46.51,0.1,83.72,43.33,40.39
2024-09-18,ORD-20240918-6856,C-38758,Consumer,Phoenix,South,Electronics,Phones,2,33.59,0.0,67.18,48.99,18.19
2024-09-18,ORD-20240918-7363,C-13697,Consumer,Chicago,East,Electronics,Phones,1,25.13,0.1,22.62,17.51,5.11
2024-09-18,ORD-20240918-3328,C-38679,Corporate,New York,South,Furniture,Storage,3,56.21,0.0,168.63,96.08,72.55
2024-09-18,ORD-20240918-9625,C-52413,Home Office,New York,West,Electronics,Laptops,3,62.61,0.0,187.83,145.69,42.14
2024-09-18,ORD-20240918-1359,C-58967,Consumer,Houston,South,Office Supplies,Writing,3,5.0,0.1,13.5,10.64,2.86
2024-09-18,ORD-20240918-2655,C-73858,Consumer,Chicago,East,Furniture,Tables,4,43.87,0.2,140.38,103.54,36.84
2024-09-18,ORD-20240918-3854,C-10235,Home Office,Phoenix,East,Electronics,Accessories,3,27.59,0.1,74.49,40.09,34.4
2024-09-18,ORD-20240918-7415,C-23645,Corporate,Houston,North,Electronics,Accessories,5,18.84,0.0,94.2,65.18,29.02
2024-09-18,ORD-20240918-3304,C-97821,Consumer,Chicago,East,Office Supplies,Paper,2,68.0,0.0,136.0,101.52,34.48
2024-09-18,ORD-20240918-8317,C-16310,Consumer,Houston,North,Furniture,Chairs,2,28.24,0.0,56.48,40.45,16.03
2024-09-18,ORD-20240918-8179,C-72847,Corporate,Phoenix,West,Electronics,Laptops,3,34.27,0.2,82.25,43.63,38.62
2024-09-18,ORD-20240918-4695,C-32296,Consumer,Houston,South,Furniture,Chairs,2,71.04,0.0,142.08,74.2,67.88
2024-09-18,ORD-20240918-3636,C-66534,Corporate,Los Angeles,North,Office Supplies,Paper,1,30.79,0.2,24.63,17.52,7.11
2024-09-18,ORD-20240918-8113,C-80795,Corporate,Chicago,South,Electronics,Phones,3,65.6,0.3,137.76,98.72,39.04
2024-09-18,ORD-20240918-5612,C-57294,Consumer,New York,East,Electronics,Phones,2,69.68,0.2,111.49,60.88,50.61
2024-09-18,ORD-20240918-8005,C-93648,Home Office,Chicago,North,Furniture,Storage,2,40.17,0.0,80.34,45.16,35.18
2024-09-18,ORD-20240918-2342,C-81319,Corporate,Houston,West,Electronics,Laptops,1,59.63,0.1,53.67,28.3,25.37
2024-09-18,ORD-20240918-4029,C-45200,Consumer,Phoenix,East,Furniture,Tables,2,56.53,0.2,90.45,52.37,38.08
2024-09-18,ORD-20240918-2009,C-87296,Consumer,Los Angeles,South,Office Supplies,Writing,3,61.77,0.3,129.72,80.97,48.75
2024-09-18,ORD-20240918-1999,C-72424,Home Office,Chicago,West,Office Supplies,Binders,2,5.0,0.3,7.0,5.35,1.65
2024-09-18,ORD-20240918-2293,C-91300,Home Office,Los Angeles,West,Office Supplies,Paper,1,36.95,0.3,25.87,18.19,7.68
2024-09-18,ORD-20240918-2970,C-99538,Consumer,Houston,West,Electronics,Phones,3,37.88,0.2,90.91,47.59,43.32
2024-09-18,ORD-20240918-4308,C-82923,Corporate,Houston,South,Office Supplies,Binders,4,20.55,0.0,82.2,43.25,38.95
2024-09-18,ORD-20240918-6343,C-24748,Consumer,Houston,East,Office Supplies,Binders,3,15.99,0.3,33.58,24.66,8.92
2024-09-18,ORD-20240918-3451,C-23237,Home Office,Chicago,South,Office Supplies,Writing,3,5.0,0.0,15.0,10.03,4.97
2024-09-18,ORD-20240918-9775,C-46099,Corporate,Houston,East,Furniture,Tables,2,23.09,0.2,36.94,18.89,18.05
2024-09-18,ORD-20240918-3356,C-58816,Corporate,New York,West,Electronics,Laptops,2,42.6,0.2,68.16,52.91,15.25
2024-09-19,ORD-20240919-5965,C-68079,Home Office,Chicago,East,Furniture,Tables,1,5.0,0.0,5.0,2.7,2.3
2024-09-19,ORD-20240919-5414,C-77698,Consumer,Chicago,West,Office Supplies,Writing,3,65.94,0.2,158.26,114.31,43.95
2024-09-19,ORD-20240919-1920,C-13794,Home Office,Los Angeles,South,Electronics,Laptops,2,49.42,0.3,69.19,52.85,16.34
2024-09-19,ORD-20240919-4158,C-70846,Consumer,Phoenix,South,Electronics,Phones,1,65.11,0.0,65.11,37.91,27.2
2024-09-19,ORD-20240919-7503,C-72204,Consumer,Phoenix,North,Office Supplies,Paper,2,74.11,0.0,148.22,116.82,31.4
2024-09-19,ORD-20240919-6730,C-31352,Home Office,Phoenix,East,Electronics,Laptops,3,40.49,0.0,121.47,74.82,46.65
2024-09-19,ORD-20240919-4511,C-99417,Home Office,New York,South,Office Supplies,Paper,3,84.97,0.3,178.44,90.29,88.15
2024-09-19,ORD-20240919-8767,C-50037,Home Office,Chicago,South,Office Supplies,Paper,3,33.11,0.3,69.53,51.56,17.97
2024-09-19,ORD-20240919-7943,C-62055,Corporate,Phoenix,West,Furniture,Tables,3,70.78,0.3,148.64,111.08,37.56
2024-09-19,ORD-20240919-2676,C-24169,Corporate,Houston,North,Office Supplies,Writing,1,37.36,0.1,33.62,19.82,13.8
2024-09-19,ORD-20240919-2045,C-77802,Corporate,Los Angeles,East,Furniture,Storage,3,35.13,0.1,94.85,52.78,42.07
2024-09-19,ORD-20240919-1930,C-44003,Home Office,Houston,West,Office Supplies,Binders,3,54.37,0.2,130.49,104.29,26.2
2024-09-19,ORD-20240919-7628,C-39145,Home Office,Phoenix,West,Office Supplies,Paper,2,18.55,0.0,37.1,22.37,14.73
2024-09-19,ORD-20240919-8794,C-71706,Consumer,Los Angeles,East,Office Supplies,Binders,4,6.94,0.0,27.76,16.33,11.43
2024-09-19,ORD-20240919-5237,C-53426,Home Office,Chicago,South,Office Supplies,Binders,3,62.46,0.1,168.64,105.59,63.05
2024-09-19,ORD-20240919-5269,C-19334,Corporate,Houston,East,Furniture,Chairs,4,61.74,0.3,172.87,135.41,37.46
2024-09-19,ORD-20240919-4187,C-36253,Home Office,Chicago,North,Office Supplies,Binders,2,57.95,0.0,115.9,62.73,53.17
2024-09-19,ORD-20240919-7704,C-33176,Home Office,Chicago,West,Electronics,Laptops,3,59.3,0.1,160.11,110.37,49.74
2024-09-19,ORD-20240919-1950,C-21539,Consumer,Los Angeles,North,Furniture,Tables,3,34.84,0.0,104.52,67.61,36.91
2024-09-19,ORD-20240919-8105,C-11845,Corporate,Chicago,West,Furniture,Tables,2,54.64,0.0,109.28,78.59,30.69
2024-09-19,ORD-20240919-9700,C-23462,Consumer,Houston,South,Electronics,Accessories,2,36.49,0.1,65.68,38.99,26.69
2024-09-19,ORD-20240919-9246,C-54280,Consumer,Houston,East,Electronics,Phones,2,69.78,0.3,97.69,66.32,31.37
2024-09-19,ORD-20240919-3192,C-39402,Consumer,Los Angeles,East,Furniture,Tables,4,96.87,0.2,309.98,156.77,153.21
2024-09-19,ORD-20240919-4460,C-93928,Consumer,Chicago,North,Office Supplies,Writing,4,77.53,0.0,310.12,189.97,120.15
2024-09-19,ORD-20240919-9761,C-64627,Home Office,Houston,North,Office Supplies,Paper,4,79.87,0.0,319.48,225.85,93.63
2024-09-19,ORD-20240919-7230,C-96725,Corporate,New York,North,Office Supplies,Binders,2,33.81,0.0,67.62,39.92,27.7
2024-09-19,ORD-20240919-9524,C-90962,Home Office,New York,East,Office Supplies,Writing,4,85.76,0.0,343.04,224.17,118.87
2024-09-19,ORD-20240919-5631,C-56913,Consumer,Houston,North,Electronics,Laptops,1,22.56,0.3,15.79,12.5,3.29
2024-09-19,ORD-20240919-5839,C-10358,Corporate,New York,South,Electronics,Accessories,4,29.62,0.2,94.78,56.79,37.99
2024-09-19,ORD-20240919-2458,C-23276,Corporate,Chicago,North,Office Supplies,Writing,3,58.75,0.3,123.37,64.46,58.91
2024-09-19,ORD-20240919-4787,C-57214,Corporate,Chicago,West,Furniture,Tables,4,64.17,0.0,256.68,193.97,62.71
2024-09-19,ORD-20240919-7979,C-67372,Consumer,Phoenix,North,Electronics,Phones,3,20.43,0.0,61.29,36.69,24.6
2024-09-19,ORD-20240919-5395,C-60556,Consumer,Houston,North,Furniture,Tables,3,66.58,0.2,159.79,92.93,66.86
2024-09-19,ORD-20240919-7909,C-87430,Home Office,Houston,South,Electronics,Phones,2,5.0,0.0,10.0,5.31,4.69
2024-09-19,ORD-20240919-8178,C-73979,Corporate,New York,South,Office Supplies,Binders,1,17.92,0.0,17.92,11.56,6.36
2024-09-19,ORD-20240919-7738,C-85582,Corporate,Phoenix,West,Electronics,Phones,2,46.74,0.3,65.44,47.79,17.65
2024-09-19,ORD-20240919-4669,C-96993,Home Office,Houston,East,Office Supplies,Writing,2,39.35,0.0,78.7,50.73,27.97
2024-09-19,ORD-20240919-3435,C-19812,Consumer,Houston,North,Electronics,Accessories,1,49.02,0.2,39.22,29.84,9.38
2024-09-19,ORD-20240919-6253,C-40801,Consumer,New York,South,Furniture,Tables,1,48.62,0.2,38.9,24.16,14.74
2024-09-19,ORD-20240919-8521,C-95638,Consumer,New York,West,Office Supplies,Binders,3,28.66,0.0,85.98,68.29,17.69
2024-09-19,ORD-20240919-2681,C-93563,Home Office,Chicago,West,Furniture,Chairs,1,35.81,0.3,25.07,19.78,5.29
2024-09-19,ORD-20240919-9328,C-69566,Corporate,Chicago,South,Office Supplies,Writing,3,42.71,0.0,128.13,95.45,32.68
2024-09-19,ORD-20240919-8751,C-93055,Consumer,Chicago,East,Office Supplies,Binders,4,71.07,0.0,284.28,171.25,113.03
2024-09-19,ORD-20240919-9973,C-90065,Consumer,Los Angeles,East,Office Supplies,Paper,3,32.43,0.2,77.83,41.41,36.42
2024-09-19,ORD-20240919-4072,C-64325,Corporate,New York,North,Furniture,Chairs,3,35.49,0.1,95.82,51.01,44.81
2024-09-20,ORD-20240920-3018,C-16366,Home Office,Phoenix,West,Furniture,Storage,3,46.35,0.2,111.24,55.76,55.48
2024-09-20,ORD-20240920-8091,C-96182,Home Office,Phoenix,West,Office Supplies,Paper,1,30.82,0.0,30.82,16.37,14.45
2024-09-20,ORD-20240920-6273,C-69355,Home Office,Los Angeles,West,Furniture,Storage,3,30.07,0.1,81.19,64.23,16.96
2024-09-20,ORD-20240920-3263,C-82559,Home Office,Los Angeles,West,Office Supplies,Writing,1,46.29,0.3,32.4,24.57,7.83
2024-09-20,ORD-20240920-4291,C-95208,Corporate,Los Angeles,South,Office Supplies,Writing,2,5.0,0.0,10.0,7.94,2.06
2024-09-20,ORD-20240920-9255,C-79979,Corporate,Chicago,East,Office Supplies,Paper,1,37.39,0.2,29.91,21.0,8.91
2024-09-20,ORD-20240920-7920,C-31094,Consumer,Chicago,North,Office Supplies,Paper,2,55.62,0.0,111.24,62.29,48.95
2024-09-20,ORD-20240920-5105,C-23432,Corporate,Phoenix,South,Electronics,Accessories,3,79.91,0.1,215.76,160.57,55.19
2024-09-20,ORD-20240920-4675,C-99803,Home Office,Chicago,West,Electronics,Accessories,2,85.92,0.2,137.47,84.72,52.75
2024-09-20,ORD-20240920-1881,C-93071,Consumer,Chicago,North,Office Supplies,Binders,1,20.07,0.2,16.06,12.03,4.03
2024-09-20,ORD-20240920-9955,C-32779,Corporate,Phoenix,South,Office Supplies,Paper,1,72.63,0.0,72.63,40.39,32.24
2024-09-20,ORD-20240920-2955,C-10739,Corporate,Chicago,West,Electronics,Laptops,2,45.41,0.3,63.57,47.92,15.65
2024-09-20,ORD-20240920-8640,C-49472,Corporate,Houston,South,Electronics,Phones,1,25.36,0.3,17.75,13.36,4.39
